date	externalid	number	constant	digits	decimals
2006-10-18	735999999000106662	86015794	1.000	6	0
2008-01-23	735999999000111604	3806014683	1.000	6	0
2008-01-24	735999999000111611	3806013653	1.000	6	0
2008-01-29	735999999000110157	3806013519	1.000	6	0
2008-01-29	735999999000110171	3806013379	1.000	6	0
2008-01-23	735999999000111628	3806014724	1.000	6	0
2008-01-24	735999999000111635	3806014390	1.000	6	0
2008-10-16	735999999000054031	3806251519	1.000	6	0
2008-10-16	735999999000054048	3806251409	1.000	6	0
2006-10-17	735999999000106716	86017282	1.000	6	0
2006-10-17	735999999000106730	86015714	1.000	6	0
2008-01-29	735999999000110225	3806013993	1.000	6	0
2008-01-30	735999999000110249	3806013268	1.000	6	0
2008-01-24	735999999000111772	3806013476	1.000	6	0
2008-01-24	735999999000111789	3806012988	1.000	6	0
2013-11-01	735999999000054055	3806260487	1.000	6	0
2008-10-14	735999999000054208	3806257200	1.000	6	0
2010-02-10	735999999000106754	3806254341	1.000	6	0
2006-10-18	735999999000106822	86017195	1.000	6	0
2008-01-29	735999999000110263	3806012963	1.000	6	0
2008-01-29	735999999000110317	3806013534	1.000	6	0
2008-01-23	735999999000111796	3806014305	1.000	6	0
2008-01-24	735999999000111802	3806013126	1.000	6	0
2006-10-17	735999999000106891	86017251	1.000	6	0
2006-10-17	735999999000106914	86015723	1.000	6	0
2008-01-30	735999999000110331	3806014464	1.000	6	0
2008-01-30	735999999000110409	3806014374	1.000	6	0
2008-01-23	735999999000111949	3806012904	1.000	6	0
2008-01-25	735999999000111956	3806013067	1.000	6	0
2006-10-17	735999999000106969	86017256	1.000	6	0
2006-10-17	735999999000106983	86017254	1.000	6	0
2008-01-30	735999999000110423	3806014388	1.000	6	0
2008-01-31	735999999000110478	3806014649	1.000	6	0
2008-01-25	735999999000111963	3806013460	1.000	6	0
2008-01-24	735999999000111970	3806013301	1.000	6	0
2006-10-16	735999999000107003	86015669	1.000	6	0
2006-10-16	735999999000107058	86015670	1.000	6	0
2008-10-17	735999999000054215	3806252467	1.000	6	0
2008-10-15	735999999000054369	3806254481	1.000	6	0
2008-01-31	735999999000110492	3806013996	1.000	6	0
2008-01-31	735999999000110515	3806014231	1.000	6	0
2008-01-23	735999999000112106	3806013646	1.000	6	0
2008-01-23	735999999000112113	3806014666	1.000	6	0
2006-10-16	735999999000107072	86015777	1.000	6	0
2006-10-16	735999999000107140	86015855	1.000	6	0
2006-10-13	735999999000107164	86016072	1.000	6	0
2006-10-13	735999999000107232	86016098	1.000	6	0
2008-01-31	735999999000110560	3806014259	1.000	6	0
2008-01-31	735999999000110584	3806013828	1.000	6	0
2013-07-10	735999999000112120	85423605	1.000	6	0
2008-01-23	735999999000112137	3806013645	1.000	6	0
2008-10-15	735999999000054376	3806254926	1.000	6	0
2008-10-15	735999999000054383	3806254579	1.000	6	0
2008-01-23	735999999000110676	3806013729	1.000	6	0
2013-01-07	735999999000110744	3806262022	1.000	6	0
2008-02-06	735999999000107300	3806013864	1.000	6	0
2013-04-02	735999999000107324	89760946	1.000	6	0
2011-03-29	735999999000112144	3806254262	1.000	6	0
2008-01-23	735999999000112274	3806014764	1.000	6	0
2008-10-15	735999999000054390	3806254993	1.000	6	0
2008-10-27	735999999000054536	3806252892	1.000	6	0
2008-01-24	735999999000110768	3806014701	1.000	6	0
2008-01-24	735999999000110812	3806014079	1.000	6	0
2008-02-06	735999999000107393	3806013677	1.000	6	0
2008-02-07	735999999000107416	3806013827	1.000	6	0
2008-01-24	735999999000112281	3806012929	1.000	6	0
2008-01-24	735999999000112298	3806013272	1.000	6	0
2008-01-23	735999999000110836	3806014754	1.000	6	0
2008-01-23	735999999000110904	3806014836	1.000	6	0
2008-02-14	735999999000107485	3806014486	1.000	6	0
2008-02-07	735999999000107508	3806014116	1.000	6	0
2008-01-23	735999999000112304	3806014001	1.000	6	0
2008-01-24	735999999000112441	3806013471	1.000	6	0
2008-10-27	735999999000054543	3806252442	1.000	6	0
2008-10-30	735999999000054550	3806253042	1.000	6	0
2008-01-23	735999999000110928	3806013277	1.000	6	0
2008-01-23	735999999000110997	3806014458	1.000	6	0
2008-02-07	735999999000107553	3806012849	1.000	6	0
2008-02-06	735999999000107577	3806014322	1.000	6	0
2008-01-24	735999999000112458	3806013860	1.000	6	0
2008-01-24	735999999000112465	3806013094	1.000	6	0
2008-02-07	735999999000107645	3806014239	1.000	6	0
2008-01-23	735999999000107669	87059750	1.000	6	2
2008-01-24	735999999000112472	3806013416	1.000	6	0
2008-01-25	735999999000112618	3806013302	1.000	6	0
2008-01-23	735999999000111017	3806012960	1.000	6	0
2008-01-24	735999999000111062	3806013669	1.000	6	0
2008-01-25	735999999000112625	3806012946	1.000	6	0
2008-01-25	735999999000112632	3806013658	1.000	6	0
2008-01-22	735999999000107669	TM200411	1.000	9	0
2008-02-01	735999999000107898	TM203413	1.000	9	0
2008-10-27	735999999000054567	3806252746	1.000	6	0
2008-10-27	735999999000054703	3806252636	1.000	6	0
2008-01-22	735999999000111086	3806014731	1.000	6	0
2008-01-24	735999999000111154	3806013019	1.000	6	0
2007-08-01	735999999000107898	87465926	1.000	6	2
2007-07-13	735999999000107911	88322486	1.000	6	0
2008-01-24	735999999000112649	3806013133	1.000	6	0
2008-01-31	735999999000112779	3806013446	1.000	6	0
2008-01-31	735999999000112786	3806014053	1.000	6	0
2008-01-31	735999999000112793	3806013424	1.000	6	0
2008-01-24	735999999000111178	3806014829	1.000	6	0
2008-01-24	735999999000111246	3806013211	1.000	6	0
2007-07-13	735999999000107980	88322494	1.000	6	0
2007-07-13	735999999000108000	88322495	1.000	6	0
2008-10-27	735999999000054710	3806252779	1.000	6	0
2008-10-27	735999999000054727	3806252532	1.000	6	0
2008-03-01	735999999000112809	3806014013	1.000	6	0
2008-01-28	735999999000112946	3806014475	1.000	6	0
2008-01-24	735999999000111260	3806014805	1.000	6	0
2008-01-22	735999999000111314	3806014089	1.000	6	0
2007-07-13	735999999000108055	88322473	1.000	6	0
2007-07-13	735999999000108079	88322474	1.000	6	0
2008-01-29	735999999000112953	3806013020	1.000	6	0
2008-01-30	735999999000112960	3806013027	1.000	6	0
2008-10-27	735999999000054734	3806252750	1.000	6	0
2008-10-15	735999999000054864	3806253029	1.000	6	0
2008-02-27	735999999000111338	3806014084	1.000	6	0
2008-01-23	735999999000111406	3806012891	1.000	6	0
2008-01-23	735999999000111420	3806013383	1.000	6	0
2010-04-07	735999999000111499	TM203503	1.000	9	0
2007-07-13	735999999000108147	88322482	1.000	6	0
2007-07-13	735999999000108161	88322483	1.000	6	0
2008-01-28	735999999000112977	3806014005	1.000	6	0
2008-02-01	735999999000113110	3806013191	1.000	6	0
2010-04-07	735999999000111499	94940974	1.000	6	2
2008-01-23	735999999000111567	3806014595	1.000	6	0
2008-01-31	735999999000113127	3806013671	1.000	6	0
2008-01-31	735999999000113134	3806013072	1.000	6	0
2008-01-24	735999999000111581	3806013047	1.000	6	0
2008-01-25	735999999000111659	3806012980	1.000	6	0
2008-10-15	735999999000054871	3806252857	1.000	6	0
2008-10-17	735999999000054888	3806252276	1.000	6	0
2008-01-31	735999999000108239	3806014521	1.000	6	0
2008-01-31	735999999000108253	3806013031	1.000	6	0
2008-01-31	735999999000113141	3806013451	1.000	6	0
2008-01-30	735999999000113271	3806014482	1.000	6	0
2008-01-25	735999999000111673	3806013498	1.000	6	0
2012-02-14	735999999000111741	3806254149	1.000	6	0
2008-01-30	735999999000113288	3806014721	1.000	6	0
2008-01-29	735999999000113295	3806013036	1.000	6	0
2008-01-23	735999999000111765	3806014758	1.000	6	0
2011-07-28	735999999000111819	3806255540	1.000	6	0
2008-01-31	735999999000108307	3806014576	1.000	6	0
2008-01-31	735999999000108321	3806012865	1.000	6	0
2008-09-11	735999999000113301	3806262082	1.000	6	0
2008-01-30	735999999000113318	3806013987	1.000	6	0
2008-10-16	735999999000055038	90384144	1.000	6	0
2008-10-17	735999999000055045	90384104	1.000	6	0
2008-01-24	735999999000111833	3806013214	1.000	6	0
2008-01-24	735999999000111901	3806012928	1.000	6	0
2008-02-01	735999999000108390	3806013041	1.000	6	0
2013-01-07	735999999000108413	3806251121	1.000	6	0
2008-09-11	735999999000113448	3806262044	1.000	6	0
2008-01-31	735999999000113455	3806013075	1.000	6	0
2008-01-25	735999999000111925	3806013119	1.000	6	0
2008-01-25	735999999000111994	3806013176	1.000	6	0
2008-10-16	735999999000055052	90384146	1.000	6	0
2008-10-17	735999999000055069	90384105	1.000	6	0
2008-02-01	735999999000108482	3806013814	1.000	6	0
2008-01-29	735999999000108505	87465912	1.000	6	2
2008-09-22	735999999000113462	3806260293	1.000	6	0
2008-01-31	735999999000113479	3806012967	1.000	6	0
2008-01-23	735999999000112014	3806014596	1.000	6	0
2008-01-24	735999999000112069	3806013114	1.000	6	0
2008-01-29	735999999000108505	TM200410	1.000	9	0
2008-01-29	735999999000108574	3806012954	1.000	6	0
2008-02-01	735999999000113615	3806012859	1.000	6	0
2008-01-28	735999999000113783	3806013796	1.000	6	0
2008-10-14	735999999000055205	3806257350	1.000	6	0
2008-10-14	735999999000055212	3806257683	1.000	6	0
2008-01-23	735999999000112083	3806014827	1.000	6	0
2008-01-24	735999999000112151	3806013493	1.000	6	0
2008-01-28	735999999000108642	3806013084	1.000	6	0
2008-01-29	735999999000108666	3806013023	1.000	6	0
2008-09-15	735999999000113790	3806255640	1.000	6	0
2008-01-28	735999999000113806	3806013575	1.000	6	0
2008-01-28	735999999000108734	3806013353	1.000	6	0
2008-01-29	735999999000108758	3806014127	1.000	6	0
2008-01-23	735999999000112175	3806013635	1.000	6	0
2008-01-24	735999999000112311	3806012966	1.000	6	0
2008-09-11	735999999000113813	3806259282	1.000	6	0
2008-02-05	735999999000113943	3806013070	1.000	6	0
2008-09-22	735999999000108826	3806260318	1.000	6	0
2008-01-28	735999999000108895	3806013142	1.000	6	0
2008-10-14	735999999000055229	3806257539	1.000	6	0
2008-10-14	735999999000055236	3806257244	1.000	6	0
2008-01-24	735999999000112335	3806013321	1.000	6	0
2008-01-24	735999999000112403	3806013054	1.000	6	0
2008-02-05	735999999000113950	3806012968	1.000	6	0
2008-02-05	735999999000113967	3806012874	1.000	6	0
2009-04-02	735999999000108918	3806262004	1.000	6	0
2008-01-28	735999999000108987	3806013011	1.000	6	0
2008-07-29	735999999000055373	3806254448	1.000	6	0
2008-07-29	735999999000055380	3806254464	1.000	6	0
2008-01-24	735999999000112427	3806013529	1.000	6	0
2008-01-24	735999999000112496	3806013709	1.000	6	0
2008-02-05	735999999000113974	3806012919	1.000	6	0
2008-02-05	735999999000114117	3806013537	1.000	6	0
2009-01-02	735999999000109007	89760441	1.000	6	0
2008-01-28	735999999000109076	3806012854	1.000	6	0
2008-01-24	735999999000112519	3806014841	1.000	6	0
2008-01-24	735999999000112564	3806014645	1.000	6	0
2008-02-05	735999999000114124	3806012972	1.000	6	0
2008-02-05	735999999000114131	3806013179	1.000	6	0
2008-01-28	735999999000109090	3806013370	1.000	6	0
2008-01-29	735999999000109144	3806013097	1.000	6	0
2008-01-22	735999999000112588	3806014676	1.000	6	0
2008-01-24	735999999000112601	3806013293	1.000	6	0
2008-01-25	735999999000112656	3806013223	1.000	6	0
2008-01-31	735999999000112762	3806014221	1.000	6	0
2008-02-05	735999999000114148	3806012991	1.000	6	0
2008-02-06	735999999000114285	3806013539	1.000	6	0
2008-01-29	735999999000112830	3806013175	1.000	6	0
2008-01-29	735999999000112854	3806013291	1.000	6	0
2008-02-06	735999999000114292	3806013257	1.000	6	0
2008-02-06	735999999000114308	3806012887	1.000	6	0
2008-01-29	735999999000109168	3806012978	1.000	6	0
2008-01-29	735999999000109236	3806014432	1.000	6	0
2008-01-30	735999999000112908	3806012926	1.000	6	0
2008-01-29	735999999000112922	3806013161	1.000	6	0
2008-02-06	735999999000114315	3806013588	1.000	6	0
2008-02-06	735999999000114445	3806013058	1.000	6	0
2008-09-22	735999999000109250	3806255949	1.000	6	0
2008-01-30	735999999000109328	3806014097	1.000	6	0
2008-07-29	735999999000055397	3806254430	1.000	6	0
2008-07-29	735999999000055403	3806254517	1.000	6	0
2008-01-29	735999999000112991	3806013365	1.000	6	0
2008-01-31	735999999000113011	3806014299	1.000	6	0
2008-02-06	735999999000114452	3806013881	1.000	6	0
2008-02-06	735999999000114469	3806013546	1.000	6	0
2008-01-31	735999999000113066	3806012941	1.000	6	0
2008-01-31	735999999000113080	3806013360	1.000	6	0
2013-02-04	735999999000055533	90434762	1.000	6	0
2008-11-04	735999999000055540	90434875	1.000	6	0
2008-02-06	735999999000114476	3806013009	1.000	6	0
2008-02-06	735999999000114483	3806013916	1.000	6	0
2011-05-18	735999999000109342	3806256331	1.000	6	0
2008-01-31	735999999000109397	3806013442	1.000	6	0
2008-02-01	735999999000113103	3806013148	1.000	6	0
2008-01-29	735999999000113158	3806013326	1.000	6	0
2008-02-07	735999999000114612	3806013193	1.000	6	0
2008-02-07	735999999000114629	3806014310	1.000	6	0
2008-11-04	735999999000055557	90434878	1.000	6	0
2008-12-09	735999999000055564	90434669	1.000	6	0
2008-01-30	735999999000109410	3806014104	1.000	6	0
2008-01-31	735999999000109489	3806013366	1.000	6	0
2008-01-30	735999999000113172	3806014454	1.000	6	0
2008-02-02	735999999000113240	3806013213	1.000	6	0
2008-02-07	735999999000114636	3806013425	1.000	6	0
2008-02-07	735999999000114643	3806012867	1.000	6	0
2008-01-30	735999999000109502	3806012915	1.000	6	0
2008-01-28	735999999000109571	3806013799	1.000	6	0
2008-01-30	735999999000113264	3806014353	1.000	6	0
2008-02-02	735999999000113332	3806014211	1.000	6	0
2008-07-28	735999999000055700	3806254018	1.000	6	0
2008-07-28	735999999000055717	3806254003	1.000	6	0
2008-02-08	735999999000114780	3806014222	1.000	6	0
2008-02-07	735999999000114797	3806013358	1.000	6	0
2008-01-30	735999999000113356	3806014691	1.000	6	0
2008-01-31	735999999000113400	3806012984	1.000	6	0
2008-01-28	735999999000109595	3806013198	1.000	6	0
2008-01-28	735999999000109649	3806013955	1.000	6	0
2008-01-31	735999999000113424	3806013443	1.000	6	0
2008-09-11	735999999000113493	3806260584	1.000	6	0
2008-02-08	735999999000114803	3806014151	1.000	6	0
2008-02-07	735999999000114810	3806013697	1.000	6	0
2008-01-31	735999999000113516	3806013665	1.000	6	0
2008-01-28	735999999000113677	3806013601	1.000	6	0
2008-01-28	735999999000109663	3806014325	1.000	6	0
2008-01-28	735999999000109731	3806014442	1.000	6	0
2008-02-05	735999999000114940	3806012868	1.000	6	0
2008-02-05	735999999000114957	3806013541	1.000	6	0
2008-09-15	735999999000113745	3806260362	1.000	6	0
2008-01-29	735999999000113769	3806013613	1.000	6	0
2008-07-28	735999999000055724	3806253924	1.000	6	0
2008-07-28	735999999000055731	3806254041	1.000	6	0
2008-01-28	735999999000109755	3806012956	1.000	6	0
2008-01-30	735999999000109823	3806014447	1.000	6	0
2008-02-05	735999999000114964	3806013706	1.000	6	0
2008-02-05	735999999000114971	3806012989	1.000	6	0
2008-01-29	735999999000113837	3806013612	1.000	6	0
2008-09-15	735999999000113851	3806255496	1.000	6	0
2008-01-30	735999999000109847	3806014446	1.000	6	0
2008-01-30	735999999000109892	3806013609	1.000	6	0
2008-07-28	735999999000055878	3806253299	1.000	6	0
2008-04-09	735999999000055885	89760805	1.000	6	0
2008-02-05	735999999000114988	3806013203	1.000	6	0
2008-02-06	735999999000115114	3806012951	1.000	6	0
2008-09-12	735999999000113905	3806259994	1.000	6	0
2008-09-15	735999999000113929	3806255665	1.000	6	0
2008-01-30	735999999000109915	3806013880	1.000	6	0
2008-01-28	735999999000109984	3806014226	1.000	6	0
2008-02-06	735999999000115121	3806013195	1.000	6	0
2008-04-15	735999999000115138	89760918	1.000	6	0
2008-02-05	735999999000113998	3806013177	1.000	6	0
2008-02-05	735999999000114018	3806012982	1.000	6	0
2008-09-11	735999999000110003	3806259829	1.000	6	0
2008-01-29	735999999000110072	3806013797	1.000	6	0
2008-04-15	735999999000115145	89760599	1.000	6	0
2008-02-08	735999999000115282	3806013440	1.000	6	0
2008-01-28	735999999000110096	3806013323	1.000	6	0
2008-01-29	735999999000110140	3806013138	1.000	6	0
2008-02-05	735999999000114087	3806013130	1.000	6	0
2008-10-13	735999999000114100	90722228	1.000	6	0
2008-02-08	735999999000115299	3806013763	1.000	6	0
2008-02-08	735999999000115305	3806013517	1.000	6	0
2008-10-13	735999999000056035	3806251862	1.000	6	0
2008-10-13	735999999000056042	3806251836	1.000	6	0
2008-01-29	735999999000110164	3806014115	1.000	6	0
2008-01-29	735999999000110232	3806013157	1.000	6	0
2008-02-06	735999999000114155	3806013131	1.000	6	0
2008-02-06	735999999000114179	3806013117	1.000	6	0
2010-05-25	735999999000110256	3806254994	1.000	6	0
2008-01-30	735999999000110324	3806014360	1.000	6	0
2008-02-07	735999999000115312	3806013538	1.000	6	0
2008-02-07	735999999000115459	3806014614	1.000	6	0
2008-02-06	735999999000114247	3806013654	1.000	6	0
2008-02-06	735999999000114261	3806013562	1.000	6	0
2008-02-07	735999999000115466	3806014422	1.000	6	0
2008-02-07	735999999000115473	3806013944	1.000	6	0
2008-01-30	735999999000110348	3806013986	1.000	6	0
2008-01-30	735999999000110393	3806014363	1.000	6	0
2008-02-06	735999999000114339	3806013068	1.000	6	0
2008-02-06	735999999000114353	3806013488	1.000	6	0
2008-10-13	735999999000056059	3806252150	1.000	6	0
2008-10-13	735999999000056066	3806251441	1.000	6	0
2008-02-07	735999999000115480	3806013231	1.000	6	0
2008-02-07	735999999000115619	3806013255	1.000	6	0
2008-01-30	735999999000110416	3806013978	1.000	6	0
2008-01-30	735999999000110485	3806013181	1.000	6	0
2008-02-06	735999999000114407	3806013615	1.000	6	0
2008-02-07	735999999000114421	3806013968	1.000	6	0
2008-01-30	735999999000110508	3806012930	1.000	6	0
2008-01-31	735999999000110577	3806013299	1.000	6	0
2008-02-07	735999999000115626	3806013520	1.000	6	0
2008-02-07	735999999000115633	3806014530	1.000	6	0
2008-02-06	735999999000114490	3806013807	1.000	6	0
2008-02-06	735999999000114513	3806013877	1.000	6	0
2008-10-13	735999999000056073	3806251575	1.000	6	0
2008-04-07	735999999000056202	89760940	1.000	6	0
2008-01-31	735999999000110591	3806013462	1.000	6	0
1998-06-08	735999999000110645	TM203504	1.000	9	0
2008-02-07	735999999000115640	3806014456	1.000	6	0
2008-02-08	735999999000115657	3806014369	1.000	6	0
2008-09-11	735999999000114582	3806262283	1.000	6	0
2008-02-07	735999999000114605	3806014532	1.000	6	0
2008-01-16	735999999000110645	93687967	1.000	6	2
2008-01-24	735999999000110737	3806014793	1.000	6	0
2008-02-07	735999999000114650	3806013957	1.000	6	0
2008-02-07	735999999000114674	3806013982	1.000	6	0
2008-01-24	735999999000110751	3806014014	1.000	6	0
2008-01-23	735999999000110829	3806013652	1.000	6	0
2010-02-23	735999999000115787	3806254691	1.000	6	0
2008-02-07	735999999000115794	3806013595	1.000	6	0
2013-01-07	735999999000114742	3806254058	1.000	6	0
2008-02-07	735999999000114766	3806013180	1.000	6	0
2008-01-22	735999999000110843	3806014640	1.000	6	0
2008-01-23	735999999000110898	3806012937	1.000	6	0
2008-04-07	735999999000056219	89760293	1.000	6	0
2008-04-07	735999999000056226	89760883	1.000	6	0
2008-02-08	735999999000115800	3806013608	1.000	6	0
2008-02-08	735999999000115817	3806013168	1.000	6	0
2008-02-07	735999999000114834	3806013961	1.000	6	0
2008-02-07	735999999000114858	3806014064	1.000	6	0
2008-04-23	735999999000110911	89760437	1.000	6	0
2008-01-23	735999999000110980	3806013156	1.000	6	0
2008-04-02	735999999000114902	89760652	1.000	6	0
